length,avg_views
1678.0,2072.8333333333335
1593.0,46660.666666666664
983.0,4754.6
962.0,5061.0625
3317.0,141.5
2915.0,11433.333333333334
311.0,9320.674751243781
316.0,9443.133247089263
140.0,13722.858474283741
496.0,7192.343525179856
1514.0,22822.25
2296.0,11774.0
1807.0,25512.833333333332
2449.0,253.5
999.0,31615.0
3386.0,25535.0
1445.0,10201.8
2810.0,13031.0
2312.0,2549.6
2157.0,28608.75
434.0,8121.172872340426
1080.0,4632.625
561.0,7162.306122448979
1642.0,4635.4
1113.0,4394.888888888889
996.0,27886.85714285714
1038.0,6879.916666666667
1316.0,2007.6666666666667
1387.0,42150.5
1209.0,5953.125
1727.0,163.25
6375.0,978.0
172.0,9679.06393775372
723.0,8024.25
989.0,16084.058823529413
3412.0,105.0
1067.0,15203.615384615385
1029.0,17931.636363636364
3120.0,64976.4
2895.0,2056.5
5540.0,301.0
1693.0,1130.5
1781.0,35314.666666666664
2899.0,8898.5
3065.0,4094.0
3207.0,894.5
169.0,11308.540513833992
78.0,8219.57337587007
129.0,9149.825427557276
223.0,10011.604483380572
296.0,9495.759610456176
1821.0,24473.5
745.0,6992.857142857143
704.0,9385.684210526315
1016.0,3307.375
930.0,9078.722222222223
1953.0,66306.0
4819.0,8073.0
103.0,9482.571567672834
604.0,11603.017994858612
2066.0,2968.3333333333335
922.0,8855.176470588236
1434.0,37406.52631578947
1443.0,53010.333333333336
2022.0,40000.0
3162.0,1379.0
8335.0,739.0
76.0,8700.063975837453
80.0,9715.6487980105
367.0,8824.957042957043
791.0,7111.875
708.0,16186.333333333334
754.0,27084.366666666665
907.0,7830.181818181818
1806.0,9993.666666666666
1090.0,10885.23076923077
2779.0,5026.333333333333
3035.0,6359.0
1513.0,7142.428571428572
170.0,10695.148148148148
1833.0,2012.5
1419.0,74263.93103448275
1399.0,46295.607142857145
3454.0,62.0
1204.0,8079.75
721.0,18692.045454545456
928.0,2867.3333333333335
1637.0,5034.4
5729.0,764.0
2574.0,589.0
161.0,8908.452423698383
24.0,5546.640323304894
109.0,10187.620355411955
524.0,8799.353876739562
1187.0,14369.666666666666
751.0,5907.375
1018.0,3897.8947368421054
3538.0,5218.75
874.0,11490.058823529413
3019.0,17747.0
346.0,10012.32023911187
495.0,10351.253703703704
358.0,7830.226499552373
620.0,14326.12048192771
840.0,9345.782608695652
1207.0,31054.333333333332
3060.0,6076.666666666667
1710.0,39063.32142857143
12578.0,6114.0
210.0,18143.58811881188
150.0,9488.667198977962
822.0,22771.75
2686.0,43929.0
843.0,2058.6666666666665
1586.0,7772.0
1702.0,644.8333333333334
1887.0,1835.6666666666667
1192.0,14153.363636363636
1545.0,5704.25
1133.0,3290.5
538.0,6554.219417475728
720.0,2404.233333333333
1223.0,41556.875
1495.0,1029.5
1506.0,3187.8333333333335
1796.0,2642.25
2304.0,480.0
3511.0,190.66666666666666
88.0,10937.595986268814
69.0,10350.404906423875
447.0,7490.475968992248
432.0,9648.137733142037
3650.0,630.5
1281.0,8526.57142857143
2286.0,52001.0
1630.0,2371.0
933.0,8321.733333333334
1395.0,22444.666666666668
1697.0,6990.166666666667
220.0,10785.76368221942
450.0,9008.835635359115
940.0,9893.277777777777
2049.0,9498.0
1197.0,6537.888888888889
1181.0,3783.625
2588.0,1589.5
734.0,11684.75
3272.0,838.0
1968.0,486.0
567.0,6194.645217391304
557.0,8557.553299492385
44.0,6628.073938348782
126.0,9824.506510416666
370.0,8693.538461538461
426.0,7391.333333333333
1721.0,2143.0
900.0,6415.181818181818
800.0,4515.307692307692
1353.0,15642.09090909091
2535.0,2728.5
2673.0,12699.0
2962.0,3032.75
1420.0,32065.363636363636
42.0,8345.266651665166
16.0,4469.38934335618
159.0,14962.003364737551
171.0,11612.441110756463
694.0,10108.833333333334
470.0,8769.920245398773
926.0,6749.25
809.0,12472.384615384615
1086.0,17741.833333333332
1085.0,13453.333333333334
2491.0,177.0
7501.0,2018.0
121.0,9751.677917068466
203.0,11537.108305128873
188.0,11287.926509967272
399.0,12389.867881548975
395.0,7869.750898203592
787.0,42417.03448275862
865.0,8903.208333333334
702.0,8568.346153846154
1679.0,1614.5454545454545
812.0,2796.5882352941176
1297.0,7698.1
3021.0,803.0
2287.0,8870.0
3173.0,1061.0
2597.0,6040.5
45.0,7557.090462982718
478.0,7938.297872340426
585.0,7935.290246768508
551.0,10595.730103806229
1879.0,2463.6666666666665
780.0,8735.76923076923
806.0,6664.2
1636.0,18361.0
1131.0,8921.111111111111
1212.0,3747.846153846154
2063.0,709.5
2874.0,132.0
62.0,9624.783497884344
1762.0,7586.25
2536.0,333.0
1618.0,6991.0
1696.0,2126.5
2794.0,15986.5
4918.0,357.0
398.0,10585.234444444444
593.0,8064.514455782313
489.0,8874.01
1418.0,42645.25
1622.0,989.4
1225.0,5639.444444444444
2194.0,43492.5
2521.0,18229.5
1179.0,16180.666666666666
1628.0,1540.4
3473.0,24.0
2231.0,311.0
3475.0,65.0
7489.0,346.5
464.0,8621.883280757098
1531.0,3190.8333333333335
756.0,8644.105263157895
699.0,9781.809523809523
1040.0,23260.75
2639.0,35.0
1985.0,5810.5
3523.0,1732.3333333333333
6589.0,1933.0
709.0,3165.121212121212
762.0,6209.909090909091
1044.0,2628.285714285714
3923.0,929.0
2390.0,19951.0
8354.0,110.0
164.0,11959.084434418304
656.0,15826.636363636364
893.0,10619.2
661.0,6543.238095238095
856.0,7431.894736842105
1262.0,83096.25
1893.0,552.5
710.0,11894.41935483871
2923.0,5703.0
4435.0,595.0
46.0,6594.449321824907
584.0,9306.310756972112
1433.0,2213.875
1465.0,23752.14285714286
1571.0,7873.333333333333
1202.0,3428.769230769231
858.0,3741.7272727272725
2667.0,2542.0
1237.0,10737.545454545454
3580.0,356.5
4394.0,16698.0
2730.0,6647.666666666667
1357.0,21237.2
1665.0,16292.0
883.0,2470.5833333333335
1457.0,13771.0
162.0,12628.92591350989
420.0,10926.56531284303
93.0,7390.0739195231
1394.0,74056.35087719298
1453.0,13724.857142857143
1332.0,459.75
7229.0,109564.0
1125.0,5288.5
1663.0,65099.0
1883.0,3381.6666666666665
1008.0,6816.0
3989.0,6248.0
7243.0,6033.0
52.0,7881.7282581295685
199.0,10615.003924866834
1714.0,432.2
2029.0,7545.25
2511.0,34948.5
1489.0,5100.166666666667
1010.0,13238.142857142857
22.0,4526.712612612612
732.0,7233.515151515152
755.0,2626.714285714286
1178.0,27791.4
2149.0,1540.5
3478.0,167.66666666666666
600.0,6963.875651041667
167.0,10116.076824583866
640.0,8822.958974358975
563.0,8401.945848375452
2688.0,17539.0
1155.0,10111.7
1323.0,15517.444444444445
678.0,4569.916666666667
191.0,11746.971863336204
463.0,7701.443521594684
1401.0,4148.375
2338.0,104872.0
2116.0,1325.0
1505.0,16360.333333333334
1932.0,538.3333333333334
534.0,9288.95081967213
666.0,5295.962962962963
724.0,22952.103448275862
1004.0,54082.9
1110.0,10542.0
948.0,7433.777777777777
1596.0,21880.0
851.0,7128.75
863.0,1729.5555555555557
2065.0,754.5
790.0,6859.857142857143
5098.0,80637.0
30478.0,88.0
147.0,8122.928426051561
81.0,9936.485773562537
95.0,8344.603493449782
304.0,8845.935231714126
670.0,10516.787878787878
572.0,8989.777955271566
1648.0,1671.5
1720.0,3977.0
2937.0,925.0
4307.0,2048.0
2017.0,471.6666666666667
2642.0,23134.0
5394.0,4492.0
1109.0,7245.733333333334
1493.0,10803.0
1794.0,6039.0
2406.0,2037.0
1368.0,9537.333333333334
1872.0,26896.2
2213.0,1518.3333333333333
112.0,8434.846650799049
375.0,9286.70796460177
106.0,7361.895643693108
438.0,11537.24375917768
382.0,8125.185968819599
333.0,10541.679525222551
1428.0,25792.428571428572
1235.0,14870.583333333334
2347.0,17997.0
2382.0,200.0
165.0,15526.328428093646
610.0,8036.335483870967
846.0,5217.272727272727
908.0,9824.058823529413
1277.0,39937.90909090909
2628.0,3477.0
1894.0,4212.0
3824.0,254.0
204.0,14282.46579218107
265.0,12151.1277486911
608.0,11581.770318021201
98.0,10728.940575673167
995.0,8088.333333333333
1163.0,9924.90909090909
1940.0,14586.6
1308.0,11409.8
717.0,5459.8
3981.0,10175.0
3375.0,10913.0
6303.0,490.0
145.0,10757.85344537815
581.0,8582.781428571428
641.0,11745.065989847715
1107.0,14199.90909090909
910.0,4086.0
795.0,4714.375
1365.0,13173.8
3548.0,1260.5
2168.0,585.0
1950.0,13219.0
1099.0,2400.875
139.0,8540.232409381662
205.0,17165.42831495255
268.0,12501.330357142857
342.0,8477.4088
777.0,10352.857142857143
2784.0,33386.5
691.0,15348.76
1172.0,4528.25
1083.0,3115.0
3974.0,8678.0
966.0,29980.846153846152
1239.0,9269.92857142857
1263.0,58816.21428571428
3471.0,10788.0
2713.0,20829.0
1777.0,10129.333333333334
59.0,10752.574550752792
115.0,8697.912804668726
916.0,6229.933333333333
3554.0,2725.0
2598.0,4313.0
2268.0,477.3333333333333
789.0,8084.384615384615
1915.0,195.0
2106.0,18999.0
2609.0,904.0
19.0,4923.655270034843
235.0,13651.853263707571
32.0,8711.246136449303
283.0,10443.029462738301
515.0,7711.907918968693
1078.0,552.0
2956.0,27240.0
2967.0,378.0
1077.0,2380.1111111111113
2658.0,10436.0
2007.0,3689.0
521.0,8460.203935599284
138.0,9409.907904548843
1020.0,16835.363636363636
1041.0,7181.5
738.0,14280.692307692309
743.0,19790.1
2255.0,571.0
3217.0,237.0
1213.0,17979.5
1741.0,3197.6666666666665
571.0,9481.824590163935
3425.0,3895.0
357.0,7202.916287534122
2620.0,7950.166666666667
977.0,12635.666666666666
1742.0,2898.5
897.0,950.0833333333334
951.0,5443.090909090909
2013.0,51964.5
2693.0,25089.5
8971.0,487.0
259.0,10473.866922584773
605.0,8518.884711779448
558.0,9190.04248366013
1313.0,18307.666666666668
1339.0,7272.0
845.0,31297.333333333332
1426.0,11342.5
1160.0,6891.1
1408.0,3495.0
3567.0,3234.5
257.0,9992.956643792888
227.0,11393.81634241245
25.0,4743.307386112339
339.0,8847.42534992224
650.0,7740.8125
887.0,5723.222222222223
984.0,6765.636363636364
2481.0,9961.0
1849.0,11194.75
1309.0,25094.6
1011.0,5546.666666666667
1167.0,1897.7142857142858
2575.0,60.0
84.0,8703.36490008688
532.0,6521.715355805243
1483.0,39660.25
825.0,18805.5
1137.0,1996.5
929.0,38854.28571428572
1360.0,4441.2
267.0,13825.81840974212
321.0,10119.466180371353
36.0,7008.602698650675
298.0,10565.824015556636
2244.0,2726.5
1062.0,9003.75
1947.0,3600.5
1776.0,1596.0
1268.0,12964.5
33.0,5783.0467604517535
221.0,11484.779427645788
303.0,10671.652268999453
556.0,8155.304189435337
712.0,53115.769230769234
2273.0,949.0
2362.0,8936.0
1351.0,137796.125
2219.0,2295.0
3857.0,61.0
2228.0,195.0
2081.0,2386.0
79.0,8026.937402190923
104.0,9284.007731958764
315.0,7390.220838794234
824.0,5960.888888888889
1142.0,3614.1
1706.0,322.8
2380.0,1947.0
771.0,3276.0
862.0,26227.095238095237
1722.0,561.3333333333334
1414.0,29632.8
819.0,8842.5
1460.0,23081.53846153846
939.0,21771.583333333332
3883.0,15938.0
2887.0,23954.0
2073.0,3700.5
166.0,9256.08647290994
444.0,8512.60635359116
1546.0,858.3333333333334
730.0,22011.379310344826
1763.0,2693.6
667.0,9591.083333333334
763.0,6966.7692307692305
2614.0,973.5
272.0,13795.979922779923
309.0,11051.961866818441
452.0,13100.129657228017
511.0,5164.209677419355
461.0,11306.121765601218
606.0,7442.183510638298
614.0,15500.983870967742
1619.0,2631.0
664.0,8276.137931034482
2391.0,9838.0
1726.0,533.6666666666666
8273.0,15.0
473.0,7157.725274725275
427.0,8396.233103448276
383.0,11274.529288702928
458.0,8336.212624584718
627.0,6829.343915343916
3598.0,697.0
3242.0,33.0
1421.0,13558.0
3705.0,1251.0
1772.0,26850.0
2736.0,2388.0
5487.0,1018.0
8413.0,5165.0
454.0,6873.269565217392
586.0,10412.77385620915
1454.0,18825.11111111111
6148.0,658.0
1348.0,1139.1666666666667
773.0,7162.35
986.0,1757.8
1329.0,10655.78947368421
1604.0,10238.8
4246.0,235.0
231.0,18568.06296114117
15.0,4928.906792174234
421.0,9197.685305591678
915.0,52245.8
941.0,7902.2307692307695
801.0,9818.142857142857
3363.0,51966.0
1383.0,37720.933333333334
2183.0,1540.3333333333333
2799.0,19159.55
564.0,10271.652542372882
92.0,10065.533388981636
4.0,1880.3714416896235
591.0,9587.141575274178
1627.0,4884.285714285715
1795.0,6267.0
1488.0,8198.0
2885.0,52185.0
1725.0,3580.6666666666665
1128.0,16978.090909090908
1092.0,53517.333333333336
2674.0,2771.0
2185.0,2343.0
4092.0,25150.0
657.0,15748.816037735849
245.0,11857.996007984031
198.0,11058.580027359782
727.0,8957.058823529413
1530.0,2626.375
1307.0,11840.285714285714
1289.0,27717.333333333332
1180.0,5985.75
1751.0,3759.3333333333335
857.0,5849.142857142857
1318.0,9684.888888888889
1692.0,852.6
1273.0,30490.4
319.0,9147.38604353393
232.0,10492.512157268495
73.0,10393.590055248618
136.0,8554.90864197531
512.0,7521.164744645799
924.0,6523.473684210527
1615.0,22586.0
1765.0,499.0
1912.0,1529.0
1835.0,11336.0
365.0,8469.351778656126
130.0,11253.208488964347
279.0,12014.728179551123
1206.0,9598.857142857143
826.0,7199.0
1592.0,20510.0
890.0,4100.625
1168.0,12804.0
1471.0,16108.5
1117.0,1235.4
2399.0,9003.0
619.0,8474.13698630137
439.0,7943.969372128637
431.0,7611.4003115264795
1389.0,37826.625
1205.0,2809.4
1171.0,20976.916666666668
958.0,2299.8
1094.0,32693.0
2349.0,39.0
1494.0,438242.5
1233.0,48077.666666666664
923.0,8480.142857142857
1186.0,5662.25
793.0,10271.4
878.0,7378.136363636364
680.0,20445.5
796.0,2486.6923076923076
6369.0,387.0
469.0,7615.899317406143
108.0,8972.025379037574
31.0,6910.636610711431
636.0,8500.201754385966
987.0,1052.4444444444443
1651.0,4748.0
1431.0,11380.42857142857
1264.0,25559.666666666668
1292.0,2851.5
848.0,1806.0
1161.0,7153.5
2531.0,51.0
1386.0,132413.0
306.0,9671.799687825182
290.0,13705.05493482309
63.0,11629.09124726477
344.0,10700.209546925566
387.0,11945.284745762712
638.0,10089.63963963964
817.0,9054.058823529413
1350.0,26924.5
781.0,12404.0
742.0,5402.615384615385
2504.0,553.5
2245.0,49320.0
7820.0,196.0
3087.0,4485.5
5335.0,2041.0
246.0,9803.19269005848
141.0,10090.844360644498
476.0,11405.540930979134
747.0,3911.0
2386.0,2605.0
3385.0,391.0
2437.0,4601.0
490.0,10633.02460456942
472.0,8279.802426343154
616.0,9306.30035335689
782.0,16109.136363636364
816.0,59621.57894736842
831.0,5018.666666666667
877.0,8221.111111111111
5441.0,31201.0
3184.0,501.0
1257.0,705.3333333333334
935.0,1814.3
5930.0,377.0
517.0,10201.591575091576
488.0,7316.825806451613
328.0,11326.936459909228
1105.0,6344.833333333333
2577.0,287.0
2581.0,6885.0
1327.0,6869.714285714285
2909.0,112557.5
2621.0,1563.25
226.0,10728.268920676202
381.0,16613.775185577942
583.0,7609.576158940397
142.0,8008.823848238482
475.0,7731.806552262091
393.0,6703.474972191324
407.0,19373.03929024081
979.0,7555.666666666667
808.0,2029.6666666666667
693.0,15183.735294117647
1158.0,14598.1
1554.0,5430.666666666667
1247.0,1482.5714285714287
1522.0,17366.11111111111
1104.0,5806.6
674.0,33114.045454545456
2184.0,209.66666666666666
1175.0,21204.5
2407.0,4085.5
1241.0,20309.333333333332
2433.0,31170.0
6438.0,185186.0
244.0,12184.499448732084
157.0,10606.200558074643
553.0,7975.92349726776
282.0,9182.22270552414
287.0,9240.24488868696
1694.0,1051.875
1256.0,54883.27272727273
5852.0,627.0
1573.0,9381.8
160.0,9545.468559837727
156.0,8860.204034391534
498.0,6696.405204460966
467.0,8854.630882352942
1757.0,5505.0
1444.0,26455.79
963.0,18078.941176470587
1102.0,4082.5
1472.0,41546.666666666664
1039.0,3211.7
3510.0,28542.5
1190.0,30836.30769230769
1149.0,1506.3333333333333
1468.0,578486.0
300.0,9600.843342981187
402.0,9142.604624277457
28.0,5909.817315590603
253.0,12231.940667094292
520.0,7839.6164383561645
1563.0,11253.625
938.0,22062.25
1397.0,3920.0
767.0,12095.0
1214.0,12097.222222222223
2274.0,53649.0
6248.0,22966.0
1305.0,45971.692307692305
3760.0,15490.0
481.0,7198.9345661450925
562.0,9913.075993091537
565.0,8311.189597315437
307.0,12474.229470005825
625.0,8367.561475409837
131.0,10227.091444405958
725.0,11983.08695652174
629.0,10237.424460431655
750.0,6757.444444444444
1424.0,33775.57142857143
1699.0,872.8888888888889
1151.0,3071.4
5386.0,4478.0
2370.0,306.0
3781.0,13636.0
1862.0,397.0
215.0,10318.83214197683
238.0,12384.023985239852
422.0,8895.904580152672
230.0,11644.068032571578
414.0,6629.362880886427
1014.0,12785.0
1064.0,9993.0
1089.0,5874.428571428572
679.0,5142.85
1711.0,32066.125
1069.0,1225.857142857143
330.0,11774.17083631165
418.0,8230.417127071823
637.0,24386.594470046082
814.0,17314.45
582.0,7589.639465875371
1170.0,10518.8
1732.0,1851.888888888889
1217.0,13103.57142857143
2160.0,1489.6
1815.0,12638.0
1734.0,3263.5
2354.0,9304.0
525.0,7737.595959595959
711.0,12765.115384615385
861.0,10082.916666666666
1319.0,14666.5
783.0,5302.666666666667
1747.0,6134.571428571428
1087.0,4763.642857142857
8094.0,383.0
891.0,42245.230769230766
2495.0,16380.5
3517.0,6124.5
1989.0,1620.3333333333333
1367.0,39317.75
1752.0,9147.333333333334
2148.0,53953.0
2355.0,2346.6666666666665
135.0,9090.376347708894
289.0,10227.911687170474
988.0,20326.444444444445
1148.0,7457.7
2039.0,16430.333333333332
60.0,10504.053465346535
237.0,10756.840063761956
114.0,9310.518096514745
125.0,10485.572147123547
280.0,11906.575591216217
155.0,7636.161861757555
297.0,8836.292950391646
953.0,6625.615384615385
779.0,6981.645161290323
888.0,1800.0714285714287
1229.0,15088.75
61.0,8832.086404330626
111.0,8626.929309231762
212.0,9959.948974358975
568.0,7529.958208955224
401.0,6727.727790432802
443.0,9364.969162995594
669.0,7756.583333333333
786.0,14420.266666666666
1730.0,875.1666666666666
2702.0,5994.75
1970.0,551.0
736.0,9060.0
2523.0,1531.0
1511.0,1217.8
37.0,7525.716390841079
252.0,11483.35043263288
541.0,12727.018484288355
612.0,6244.891791044776
1674.0,9629.25
1035.0,5223.727272727273
905.0,21002.466666666667
1118.0,4261.888888888889
9178.0,3840.0
633.0,15339.429223744291
1398.0,42771.083333333336
898.0,3945.2631578947367
2153.0,631.3333333333334
3982.0,35991.0
2402.0,520.0
844.0,3596.705882352941
2061.0,1011.5
218.0,12000.768386935926
508.0,13651.75785582255
0.0,905.64
502.0,9431.82831858407
1406.0,11958.333333333334
660.0,13173.32142857143
960.0,10348.4
1288.0,27715.833333333332
1251.0,15651.521739130434
1052.0,10174.272727272728
705.0,8213.384615384615
1552.0,4911.8
872.0,5200.0
1942.0,27190.0
1028.0,1434.375
1290.0,58992.333333333336
2053.0,29084.0
2015.0,672.3333333333334
2738.0,12961.0
338.0,7767.133763094279
683.0,10863.6
850.0,5540.307692307692
1242.0,4076.285714285714
1785.0,13178.666666666666
1218.0,53372.9
838.0,6163.130434782609
2709.0,18411.6
1140.0,10590.0
1302.0,8685.5
373.0,7293.363636363636
1169.0,19353.85714285714
1661.0,4214.5
1459.0,33501.0
1474.0,43748.705882352944
635.0,9474.685863874345
1024.0,9803.0
914.0,3294.3
1312.0,65161.28571428572
672.0,14928.527777777777
1844.0,10.0
3241.0,466.0
208.0,14351.907639979068
634.0,9609.98076923077
875.0,4904.32
1376.0,6387.5
1392.0,10216.941176470587
1134.0,20071.444444444445
2467.0,109.0
184.0,13858.146238377007
433.0,7084.875562218891
1670.0,1122.5
1405.0,7423.8
1442.0,47119.0
1404.0,54553.608695652176
985.0,4222.846153846154
1542.0,14853.833333333334
947.0,1053.5714285714287
1839.0,910.3333333333334
1106.0,1890.7777777777778
1808.0,5429.666666666667
1248.0,15016.0
6561.0,484.5
1228.0,12725.833333333334
323.0,10810.269741439553
3518.0,1000.0
1439.0,16027.083333333334
6378.0,201.0
1805.0,196.66666666666666
950.0,1867.0
613.0,7772.06640625
2607.0,5745.333333333333
5515.0,1573.0
75.0,8853.35190144617
213.0,9626.85689090451
352.0,9873.25176056338
626.0,7304.028455284553
334.0,10995.947157726181
587.0,7416.669014084507
706.0,7388.294117647059
1055.0,30862.727272727272
1026.0,39980.5
818.0,15545.8125
3556.0,853.5
685.0,3356.2
7197.0,1408.0
74.0,10905.2869379015
539.0,8052.657068062827
695.0,12412.04347826087
673.0,8775.166666666666
828.0,19491.714285714286
2292.0,357.0
967.0,8935.0
1463.0,30036.5
776.0,4266.631578947368
4367.0,3073.0
13.0,3186.342429995254
153.0,7685.461701376633
575.0,8880.453396524486
899.0,7863.208333333333
1278.0,4135.75
2188.0,2793.0
1786.0,17897.5
1655.0,2599.3333333333335
4156.0,167.0
2318.0,1134.0
1817.0,3783.25
1001.0,2487.875
886.0,1608.4
1023.0,5812.0
1585.0,12053.5
3105.0,1376.0
1685.0,2356.5
2782.0,1649.0
2363.0,4032.0
2205.0,686.0
1507.0,5304.2
955.0,1539.25
1566.0,1694.3333333333333
3733.0,645.0
3300.0,943.0
2694.0,9180.5
2060.0,24954.0
1354.0,7083.0
2871.0,13288.0
1537.0,5760.0
1750.0,17107.0
4983.0,4443.0
1764.0,3627.0
3472.0,128.5
2054.0,423.0
2507.0,163296.0
1951.0,25420.0
2497.0,2880.0
7030.0,85444.0
1456.0,74776.6
1802.0,949.0
1380.0,7685.25
1516.0,4610.142857142857
1667.0,4208.333333333333
1608.0,303.0
3948.0,7473.0
2271.0,616.0
1558.0,4100.25
2104.0,2029.3333333333333
3119.0,3065.0
2716.0,2583.0
1349.0,45618.0
1440.0,2334.0
4291.0,203.0
1518.0,1897.0
2045.0,44781.333333333336
2090.0,2432.0
56875.0,10345.0
1355.0,13756.9
2034.0,376.0
3565.0,4280.0
2279.0,5961.4
1891.0,552.6666666666666
3389.0,530.0
2747.0,997.0
4341.0,1941.0
1492.0,62271.8
2079.0,42941.5
3799.0,2350.0
3816.0,77.0
3961.0,134.0
2141.0,2111.0
5223.0,1631.0
1960.0,59918.0
1599.0,4458.75
1.2283983E7,3140.0
2561.0,969.5
3696.0,1913.0
4415.0,1564.0
2999.0,8047.5
2527.0,152.0
1234.0,9729.5
2816.0,19835.666666666668
2190.0,26602.0
2623.0,32757.0
2186.0,23656.0
3990.0,156.0
2151.0,22275.0
2883.0,31829.666666666668
1775.0,1516.0
6510.0,5191.0
7179.0,131.0
2329.0,442.3333333333333
1829.0,5305.0
1451.0,16645.416666666668
2129.0,4162.0
2139.0,2033.0
1653.0,30.333333333333332
1758.0,5745.0
2096.0,628.0
1009.0,9021.333333333334
2120.0,3598.0
1836.0,2721.75
2385.0,29002.0
16092.0,81.0
1549.0,10549.5
3550.0,116.0
973.0,2511.5454545454545
1928.0,315.0
1583.0,75457.4
3002.0,1371.0
2680.0,3534.0
1568.0,216.0
4046.0,2861.0
2492.0,299.0
1791.0,178.6
2214.0,4821.0
1594.0,70.0
3686.0,14937.0
2958.0,5034.0
1659.0,22062.0
4268.0,118968.0
2878.0,5709.0
1461.0,89754.0
4312.0,192.0
10239.0,292.0
3327.0,14760.0
3932.0,265.0
1027.0,12106.92857142857
1927.0,179.5
1707.0,155.33333333333334
2003.0,1446.5
2226.0,1357.5
1646.0,2512.0
1127.0,807.1428571428571
1981.0,12073.75
3768.0,880.0
1108.0,1585.0
2142.0,1096.5
1508.0,2084.1666666666665
2230.0,2459.6666666666665
3006.0,418.0
1579.0,1454.8
6388.0,2106.0
2671.0,662.0
1868.0,15378.5
4147.0,341.0
2553.0,456.0
4017.0,10430.0
3413.0,2123.0
1082.0,9713.875
39914.0,11355.0
9193.0,1595.0
3477.0,96.5
1591.0,7503.0
1216.0,10748.833333333334
3800.0,1118.0
2340.0,3776.5
1847.0,7660.0
1884.0,596.75
2103.0,3908.5
2596.0,8571.5
1544.0,5777.5
1510.0,9250.0
4001.0,21363.0
1698.0,4402.75
3061.0,9274.5
31340.0,2201.0
1822.0,3842.0
1729.0,1446.6666666666667
1837.0,99.5
2678.0,1989.0
3110.0,543.0
1682.0,5851.0
1222.0,89534.5
2608.0,3715.0
4855737.0,109.0
1860.0,1302.75
1603.0,2295.1428571428573
1371.0,39982.8
3487.0,2599.0
1258.0,2500.4
2193.0,569.0
1719.0,558.8571428571429
2311.0,38111.5
1012.0,15512.333333333334
3307.0,680.3333333333334
3232.0,134.5
3346.0,15909.0
2905.0,8793.0
3353.0,446.0
1060.0,2506.6923076923076
2461.0,318.0
1601.0,149691.33333333334
1803.0,763.0
2792.0,17617.0
3845.0,37477.5
1135.0,11074.111111111111
3564.0,2491.0
2705.0,18446.0
3706.0,11374.5
1669.0,298.8
3718.0,1185.0
2038.0,3253.0
1779.0,2665.0
4526.0,8533.0
2849.0,133103.0
1918.0,187.0
2591.0,12597.0
8135.0,1469.0
1856.0,4293.0
1904.0,2689.0
3484.0,309.0
2303.0,17753.0
3762.0,2309.0
4388.0,33.0
3137.0,364.0
3513.0,33007.0
1880.0,598.0
3328.0,16112.0
3420.0,400.5
1995.0,572.0
8710.0,804.0
2862.0,10499.333333333334
3531.0,34.0
1435.0,46257.0
1689.0,1485.3333333333333
3297.0,315.0
1923.0,2320.0
2448.0,21881.0
39452.0,501.5
94262.0,286.0
2778.0,4233.5
3216.0,12021.0
2520.0,4814.333333333333
5408.0,16311.0
2473.0,11045.0
3358.0,4102.0
9836.0,5337.0
1638.0,16513.5
2755.0,2316.0
1625.0,2050.0
3463.0,17.0
1921.0,1323.0
1595.0,146.0
1759.0,257.0
2647.0,62179.0
3905.0,8572.0
2250.0,1093.0
1998.0,532.5
4625.0,3369.0
3846.0,111.0
4205.0,931.5
4132.0,320526.0
3321.0,269.0
2334.0,33961.0
1991.0,5330.5
1311.0,24911.8
2016.0,59753.0
4740.0,17407.0
2439.0,706.0
2201.0,25266.0
1274.0,25799.0
3383.0,18841.0
1905.0,178.0
2797.0,3002.0
2881.0,541.0
1415.0,18406.8
3573.0,977.3333333333334
2638.0,13054.0
2594.0,1394.0
1486.0,5213.2
1873.0,2755.0
2764.0,37779.5
3256.0,4371.666666666667
1911.0,101.0
2879.0,56134.333333333336
3545.0,64.0
3827.0,536.0
2524.0,3089.0
3168.0,8882.333333333334
2172.0,1703.0
5717.0,112.0
37581.0,1338.0
2000.0,610.0
5131.0,37544.0
2114.0,17037.0
1866.0,606.5
1159.0,3954.0
4152.0,696.0
1458.0,30614.4
1574.0,3488.3333333333335
2425.0,3119.0
2663.0,47.0
2501.0,1403.0
4219.0,23183.0
6537.0,198.0
3337.0,170.0
2270.0,4574.5
3214.0,2022.5
4968.0,3803.0
2850.0,11945.0
2211.0,26131.0
12859.0,8014.0
1504.0,6249.625
2248.0,527.0
1996.0,42419.5
1766.0,9082.666666666666
2640.0,1705.0
2326.0,1226.0
1559.0,4384.6
1441.0,1181.0
3284.0,1787.0
3189.0,166.5
3498.0,735.0
4141.0,271.0
5421.0,317.0
2200.0,3184.0
4121.0,9386.5
1034.0,41038.666666666664
2076.0,305.0
1482.0,709.5
3604.0,69251.0
3141.0,17241.5
2458.0,184.5
3894.0,14064.5
2006.0,24164.5
1340.0,16934.125
3433.0,8632.0
3917.0,2663.0
3712.0,800.0
3221.0,32.0
2256.0,730.0
1523.0,58905.0
2869.0,315.0
2606.0,2716.0
3079.0,93.0
2364.0,2671.5
3146.0,20142.0
2762.0,33893.0
1713.0,960.0
1966.0,551.0
5459.0,2039.0
1005.0,5289.4
3540.0,73.0
